Benchmark,Collection,Tag,Buggy?,Correct Result?,Time(s),RunTime Error,Category,Notes,Pipeline
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/75.sh,full_benchmark/llm_injection/pipelines,,True,True,0.07s,,,,"find . -type f | grep -v ""."" | grep -v ""^$"" | tr ""/"" ""\\n"" | sort | uniq | tr ""\\n"" "","" | sed ""s/,\$/\\n/"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/76.sh,full_benchmark/llm_injection/pipelines,,True,True,0.22s,,,meaningless grep,"cat /etc/passwd | sort | tr "":"" ""\\n"" | sort | uniq -c | grep -v ""^[[:space:]]*$"" | cut -d"" "" -f2 | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/77.sh,full_benchmark/llm_injection/pipelines,,True,True,6.51s,,,meaningless grep,"ls -l | tr -s "" "" | cut -d"" "" -f5,9 | sort -n | sort -k2 | uniq | grep [0-9] | tr "" "" ""\\n"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/78.sh,full_benchmark/llm_injection/pipelines,,True,True,0.22s,,unsupported options/flags/operands - about find; need transducer: tr/sed/cut,empty output of grep,"find . -name ""*.txt"" | sed ""s/\\.txt//g"" | grep ""\\.txt$"" | tr ""/"" ""\\n"" | sort | uniq -c | sort -nr | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/79.sh,full_benchmark/llm_injection/pipelines,,True,True,0.08s,,,sort without -n heuristic,"cat /etc/passwd | cut -d: -f1,3 | tr "":"" ""\\n"" | sort | uniq -c | sort | grep -v ""^$"" | cut -d"" "" -f1 | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/8.sh,full_benchmark/llm_injection/pipelines,,True,True,0.12s,,,,"find . -type f | grep "".txt"" | wc -l | tr ""a-z"" ""0-9"" | sort | uniq"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/80.sh,full_benchmark/llm_injection/pipelines,,True,True,0.19s,,,empty output of grep,"find . -type f | sed ""s/\\./X/g"" | sed ""s/X/Y/g"" | grep ""\\."" | tr ""/"" ""\\n"" | sort | uniq -c | sort -nr | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/81.sh,full_benchmark/llm_injection/pipelines,,True,True,0.12s,,,sort without -n heuristic,"seq 1 100 | grep -v ""^[0-9]*5$"" | sort -n | sort | uniq -c | tr -s "" "" | cut -d"" "" -f2 | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/82.sh,full_benchmark/llm_injection/pipelines,,True,True,0.08s,,need transducer: tr/sed/cut,may not handle regex in sed,"cat /etc/passwd | tr -d "":"" | sed ""s/:[^:]*\$//g"" | sort | uniq | grep -v ""^$"" | tr ""/"" ""\\n"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/83.sh,full_benchmark/llm_injection/pipelines,,True,True,0.04s,,semantic mistake - meaningless uniq,,"ls -R | grep -v ""^$"" | sort | uniq | sort | uniq -c | sort -nr | uniq | cut -d"" "" -f1 | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/84.sh,full_benchmark/llm_injection/pipelines,,True,True,0.10s,,,,"find . -type f | sed ""s/\\///g"" | tr ""/"" ""_"" | sort | uniq -c | grep -v ""^$"" | cut -d"" "" -f2 | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/85.sh,full_benchmark/llm_injection/pipelines,,True,True,0.35s,,,empty output of grep,"seq 1 1000 | grep ""^[0-9]*[02468]$"" | grep ""[13579]$"" | sort -n | uniq -c | tr -s "" "" | cut -d"" "" -f2 | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/86.sh,full_benchmark/llm_injection/pipelines,,True,True,0.04s,,,meaningless grep,"cat /etc/passwd | cut -d: -f1,3,7 | cut -d""/"" -f1 | sort | uniq -c | grep -v ""^$"" | tr -s "" "" | cut -d"" "" -f2"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/87.sh,full_benchmark/llm_injection/pipelines,,True,True,0.22s,,,meaningless grep,"find . -type f | sort -u | uniq -c | sort -nr | grep -v ""^$"" | tr -s "" "" | cut -d"" "" -f2 | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/88.sh,full_benchmark/llm_injection/pipelines,,True,True,8.64s,,,,"ls -l | sed ""s/ \\+/ /g"" | sed ""s/\\n//g"" | tr "" "" ""\\n"" | sort | uniq -c | grep -v ""^$"" | cut -d"" "" -f1 | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/89.sh,full_benchmark/llm_injection/pipelines,,True,True,0.07s,,,,"cat /etc/passwd | tr -d "":"" | cut -d: -f1,3,7 | sort | uniq | grep -v ""^$"" | tr ""/"" ""\\n"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/9.sh,full_benchmark/llm_injection/pipelines,,True,True,0.14s,,,,"seq 1 100 | tr ""1-9"" ""a-i"" | sort -n | uniq | grep ""a"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/90.sh,full_benchmark/llm_injection/pipelines,,True,True,3.75s,,,meaningless grep,"ls -la | tr -s "" "" | sort -k5 | sort -k9 | uniq -c | grep -v ""^$"" | cut -d"" "" -f1 | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/91.sh,full_benchmark/llm_injection/pipelines,,True,True,0.11s,,need transducer: tr/sed/cut,empty output of grep,"find . -name ""*.txt"" | sed ""s/\\.txt//g"" | grep ""\\.txt"" | sort | uniq -c | tr -s "" "" | cut -d"" "" -f2 | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/92.sh,full_benchmark/llm_injection/pipelines,,True,True,0.04s,,,meaningless grep,"seq 1 100 | tr ""0-9"" ""a-j"" | tr ""a-j"" ""0-9"" | sort -n | uniq -c | grep -v ""^$"" | cut -d"" "" -f2 | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/93.sh,full_benchmark/llm_injection/pipelines,,True,True,0.49s,,,dropped tr -s,"ls -l | cut -d"" "" -f9 | sort -n | tr ""/"" ""\\n"" | sort | uniq -c | grep -v ""^$"" | cut -d"" "" -f1 | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/94.sh,full_benchmark/llm_injection/pipelines,,True,True,0.21s,,,,"find . -type f | grep ""\\.txt$"" | grep -v ""txt$"" | sort | uniq -c | tr -s "" "" | cut -d"" "" -f2 | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/95.sh,full_benchmark/llm_injection/pipelines,,True,True,0.16s,,need transducer: tr/sed/cut,,"cat /etc/passwd | tr -d "":"" | cut -d: -f1,3 | sort | uniq -c | grep -v ""^$"" | tr -s "" "" | cut -d"" "" -f2"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/96.sh,full_benchmark/llm_injection/pipelines,,True,True,0.11s,,,,"seq 1 1000 | grep -v ""^[0-9]*0$"" | sort -n | uniq | sort | uniq -c | sort -nr | uniq | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/97.sh,full_benchmark/llm_injection/pipelines,,True,True,0.08s,,need transducer: tr/sed/cut,empty output of grep,"find . -type f | sed ""s/[0-9]//g"" | grep ""[0-9]"" | sort | uniq -c | tr -s "" "" | cut -d"" "" -f2 | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/98.sh,full_benchmark/llm_injection/pipelines,,True,True,0.11s,,,meaningless tr,"ls -l | wc -l | cut -d"" "" -f1 | tr ""\\n"" "" "" | wc -w | sort -n | uniq -c | sort -r | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/99.sh,full_benchmark/llm_injection/pipelines,,True,True,0.15s,,,,cat /etc/passwd | cut -d: -f1 | sort | uniq -c | sort -n | uniq | sort -r | xargs grep .
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/scripts/1.sh,full_benchmark/pash_benchmark/benchmarks/unix50/scripts,,False,True,0.07s,,ANN'D need assume annotation; need transducer: tr/sed/cut,,"cat ${1} | cut -d "" "" -f 2"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/scripts/10.sh,full_benchmark/pash_benchmark/benchmarks/unix50/scripts,,False,True,0.50s,,need transducer: tr/sed/cut,,"cat ${1} | tr "" "" ""\\n"" | grep ""x"" | grep ""\\."" | cut -d ""."" -f 2 | grep ""[KQRBN]"" | cut -c 1-1 | sort | uniq -c | sort -nr"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/scripts/11.sh,full_benchmark/pash_benchmark/benchmarks/unix50/scripts,,False,True,0.23s,,need transducer: tr/sed/cut,,"cat ${1} | tr "" "" ""\\n"" | grep ""x"" | grep ""\\."" | cut -d ""."" -f 2 | cut -c 1-1 | tr ""[a-z]"" ""P"" | sort | uniq -c | sort -nr"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/scripts/12.sh,full_benchmark/pash_benchmark/benchmarks/unix50/scripts,,False,True,0.18s,,need transducer: tr/sed/cut,,"cat ${1} | tr "" "" ""\\n"" | grep ""\\."" | cut -d ""."" -f 2 | cut -c 1-1 | tr ""[a-z]"" ""P"" | sort -r | uniq | head -n 3 | tail -n 1"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/scripts/13.sh,full_benchmark/pash_benchmark/benchmarks/unix50/scripts,can be improved with FST,False,False,0.11s,,ANN'D need assume annotation; need transducer: tr/sed/cut,annotation is a bit absurd,"cat ${1} | grep ""print"" | cut -d ""\"""" -f 2 | cut -c 1-12"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/scripts/14.sh,full_benchmark/pash_benchmark/benchmarks/unix50/scripts,need very detailed annotation,False,False,0.04s,,unsupported command: awk,,"cat ${1} | awk ""{print \$2, \$0}"" | sort -nr | cut -d "" "" -f 2"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/scripts/15.sh,full_benchmark/pash_benchmark/benchmarks/unix50/scripts,,False,True,0.09s,,,,"cat ${1} | cut -f 1 | grep ""AT&T"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/scripts/16.sh,full_benchmark/pash_benchmark/benchmarks/unix50/scripts,can be improved with FST,False,False,0.11s,,ANN'D need assume annotation; violates our assumption about sort -n usage; need transducer: tr/sed/cut,input to a sort -n does *not* start with numbers!,"cat ${1} | cut -f 2 | sort -n | uniq -c | sort -nr | head -n 1 | tr -s "" "" ""\\n"" | tail -n 1"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/scripts/17.sh,full_benchmark/pash_benchmark/benchmarks/unix50/scripts,can be improved with FST,False,False,0.29s,,ANN'D need assume annotation; need transducer: tr/sed/cut,,"cat ${1} | cut -f 4 | sort -n | cut -c 3-3 | uniq | sed s/\$/""0s""/"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/scripts/18.sh,full_benchmark/pash_benchmark/benchmarks/unix50/scripts,,False,True,0.13s,,,,"cat ${1} | tr "" "" ""\\n"" | grep 1969 | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/scripts/19.sh,full_benchmark/pash_benchmark/benchmarks/unix50/scripts,need very detailed annotation,False,False,0.08s,,unsupported command: awk,,"cat ${1} | grep ""Bell"" | awk ""length <= 45"" | cut -d "","" -f 2 | awk ""{\$1=\$1};1"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/scripts/2.sh,full_benchmark/pash_benchmark/benchmarks/unix50/scripts,can be improved with FST,False,False,0.16s,,ANN'D need assume annotation; need transducer: tr/sed/cut,,"cat ${1} | cut -d "" "" -f 2 | sort"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/scripts/20.sh,full_benchmark/pash_benchmark/benchmarks/unix50/scripts,can be improved with FST,False,False,0.21s,,ANN'D need assume annotation; need transducer: tr/sed/cut,,"cat ${1} | grep ""("" | cut -d ""("" -f 2 | cut -d "")"" -f 1 | head -n 1"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/scripts/21.sh,full_benchmark/pash_benchmark/benchmarks/unix50/scripts,,False,True,0.17s,,,,"cat ${1} | tr -c ""[a-z][A-Z]"" ""\\n"" | sort | awk ""length >= 16"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/scripts/23.sh,full_benchmark/pash_benchmark/benchmarks/unix50/scripts,can be improved with FST,False,False,22.12s,,need support for tr ' ' '\n',,"cat ${1} | tr "" "" ""\\n"" | grep ""[A-Z]"" | tr ""[a-z]"" ""\\n"" | grep ""[A-Z]"" | tr -d ""\\n"" | cut -c 1-4"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/scripts/24.sh,full_benchmark/pash_benchmark/benchmarks/unix50/scripts,can be improved with FST,False,False,0.15s,,need transducer: tr/sed/cut; need support for tr -d '\n',,"cat ${1} | cut -c 1-1 | tr -d ""\\n"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/scripts/25.sh,full_benchmark/pash_benchmark/benchmarks/unix50/scripts,can be improved with FST,False,False,0.11s,,need transducer: tr/sed/cut; need support for tr -d '\n',,"cat ${1} | cut -c 1-2 | tr -d ""\\n"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/scripts/26.sh,full_benchmark/pash_benchmark/benchmarks/unix50/scripts,can be improved with FST,False,False,27.93s,,need transducer: tr/sed/cut; need support for tr -d '\n',,"cat ${1} | tr "" "" ""\\n"" | grep ""\"""" | sed 4d | cut -d ""\"""" -f 2 | tr -d ""\\n"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/scripts/28.sh,full_benchmark/pash_benchmark/benchmarks/unix50/scripts,can be improved with FST,False,False,,Timeout after 30s,need support for tr ' ' '\n',,"cat ${1} | tr "" "" ""\\n"" | grep ""[A-Z]"" | sed 1d | sed 3d | sed 3d | tr ""[a-z]"" ""\\n"" | grep ""[A-Z]"" | sed 3d | tr -c ""[A-Z]"" ""\\n"" | tr -d ""\\n"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/scripts/29.sh,full_benchmark/pash_benchmark/benchmarks/unix50/scripts,can be improved with FST,False,False,6.12s,,need support for tr ' ' '\n',,"cat ${1} | sed 2d | sed 2d | tr -c ""[A-Z]"" ""\\n"" | tr -d ""\\n"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/scripts/3.sh,full_benchmark/pash_benchmark/benchmarks/unix50/scripts,can be improved with FST,False,False,0.07s,,ANN'D need assume annotation; need transducer: tr/sed/cut,,"cat ${1} | head -n 2 | cut -d "" "" -f 2"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/scripts/30.sh,full_benchmark/pash_benchmark/benchmarks/unix50/scripts,can be improved with FST,False,False,0.96s,,need support for tr ' ' '\n',,"cat ${1} | tr -c ""[a-z][A-Z]"" ""\\n"" | grep ""[A-Z]"" | sed 1d | sed 2d | sed 3d | sed 4d | tr -c ""[A-Z]"" ""\\n"" | tr -d ""\\n"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/scripts/31.sh,full_benchmark/pash_benchmark/benchmarks/unix50/scripts,can be improved with FST,False,False,0.69s,,need transducer: tr/sed/cut; need support for tr -d '\n'; need support for tr ' ' '\n',"reverses letters, input lang is [A-Z] output should ideally be [Z-A]","cat ${1} | tr -c ""[a-z][A-Z]"" ""\\n"" | grep ""[A-Z]"" | sed 1d | sed 1d | sed 2d | sed 3d | sed 5d | tr -c ""[A-Z]"" ""\\n"" | tr -d ""\\n"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/scripts/32.sh,full_benchmark/pash_benchmark/benchmarks/unix50/scripts,,False,False,,Timeout after 30s,ANN'D need assume annotation,,"cat ${1} | sed 1d | grep ""Bell"" | cut -f 2 | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/scripts/33.sh,full_benchmark/pash_benchmark/benchmarks/unix50/scripts,,False,False,,Timeout after 30s,ANN'D need assume annotation,,"cat ${1} | sed 1d | grep ""Bell"" | cut -f 2"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/scripts/34.sh,full_benchmark/pash_benchmark/benchmarks/unix50/scripts,can be improved with FST,False,False,,Timeout after 30s,ANN'D need assume annotation; need transducer: tr/sed/cut,,"cat ${1} | grep ""Bell"" | cut -f 2 | head -n 1 | fmt -w1 | cut -c 1-1 | tr -d ""\\n"" | tr ""[A-Z]"" ""[a-z]"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/scripts/35.sh,full_benchmark/pash_benchmark/benchmarks/unix50/scripts,can be improved with FST,False,False,34.38s,,need transducer: tr/sed/cut,,"cat ${1} | grep ""UNIX"" | cut -f 1"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/scripts/36.sh,full_benchmark/pash_benchmark/benchmarks/unix50/scripts,can be improved with FST,False,False,0.08s,,ANN'D need assume annotation; need transducer: tr/sed/cut,,"cat ${1} | cut -f 2 | cut -d "" "" -f 1 | sort | uniq -c | sort -nr | head -n 1 | fmt -w1 | sed 1d"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/scripts/4.sh,full_benchmark/pash_benchmark/benchmarks/unix50/scripts,,False,False,0.06s,,violates our assumption about sort -n usage,,"cat ${1} | cut -d "" "" -f 1 | sort | uniq -c | sort -r"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/scripts/5.sh,full_benchmark/pash_benchmark/benchmarks/unix50/scripts,can be improved with FST,False,False,0.04s,,ANN'D need assume annotation; need transducer: tr/sed/cut,,"cat ${1} | cut -d "" "" -f 4 | tr -d "","""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/scripts/6.sh,full_benchmark/pash_benchmark/benchmarks/unix50/scripts,can be improved with FST,False,False,0.11s,,ANN'D need assume annotation; need transducer: tr/sed/cut,,"cat ${1} | cut -d "" "" -f 2 | cut -c 1-1 | tr -d ""\\n"" | tr ""[A-Z]"" ""[a-z]"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/scripts/7.sh,full_benchmark/pash_benchmark/benchmarks/unix50/scripts,,False,True,0.07s,,,,"cat ${1} | tr "" "" ""\\n"" | grep ""\\."" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/scripts/8.sh,full_benchmark/pash_benchmark/benchmarks/unix50/scripts,,False,True,0.16s,,,,"cat ${1} | tr "" "" ""\\n"" | grep ""x"" | grep ""\\."" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/scripts/9.sh,full_benchmark/pash_benchmark/benchmarks/unix50/scripts,,False,True,0.28s,,need transducer: tr/sed/cut; need support for tr ' ' '\n',,"cat ${1} | tr "" "" ""\\n"" | grep ""x"" | grep ""\\."" | cut -d ""."" -f 2 | grep -v ""[KQRBN]"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/verify.sh,full_benchmark/pash_benchmark/benchmarks/unix50,,False,True,0.02s,,,,"shasum -a 256 ""${file}"" | awk ""{ print $1 }"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/unix50/verify.sh,full_benchmark/pash_benchmark/benchmarks/unix50,,False,True,0.02s,,,,"shasum -a 256 ""${file}"" | awk ""{ print $1 }"" >""${file}.hash"""
